date	sp	dividend	earnings	cpi	date_fraction	long_rf	real_price	real_dividend	real_tot_return	real_earnings	real_tr_earnings	month_tot_bond_return	real_tot_bond_returns
1912.02	9.04	0.47	0.61	9.23	1912.13	4.05	258.68	13.5	2009.62	17.41	135.23	1	7.19
1912.03	9.3	0.47	0.62	9.42	1912.21	4.08	260.74	13.25	2034.22	17.31	135.07	1	7.05
1912.04	9.59	0.47	0.63	9.7	1912.29	4.12	260.96	12.88	2044.33	17.05	133.6	1	6.85
1912.05	9.58	0.47	0.64	9.7	1912.38	4.16	260.69	12.9	2050.62	17.3	136.09	1	6.85
1912.06	9.58	0.48	0.65	9.61	1912.46	4.19	263.27	13.05	2079.49	17.73	140.01	1	6.92
1912.07	9.59	0.48	0.65	9.61	1912.54	4.23	263.55	13.08	2090.27	17.98	142.59	1	6.92
1912.08	9.81	0.48	0.66	9.7	1912.63	4.27	266.95	12.97	2125.82	18.05	143.74	1	6.86
1912.09	9.86	0.48	0.67	9.8	1912.71	4.3	265.7	12.87	2124.45	18.12	144.9	1	6.8
1912.10	9.84	0.48	0.68	9.8	1912.79	4.34	265.17	12.89	2128.73	18.37	147.48	1	6.8
1912.11	9.73	0.48	0.69	9.8	1912.88	4.38	262.2	12.91	2113.57	18.62	150.06	1	6.81
1912.12	9.38	0.48	0.7	9.7	1912.96	4.41	255.25	13.06	2066.3	19.05	154.2	1	6.88
1913.01	9.3	0.48	0.69	9.8	1913.04	4.45	250.61	12.93	2037.51	18.71	152.09	1.01	6.82
1913.02	8.97	0.48	0.69	9.8	1913.13	4.43	241.72	12.93	1973.97	18.55	151.47	1.01	6.85
1913.03	8.8	0.48	0.68	9.8	1913.21	4.4	237.14	12.93	1945.36	18.39	150.88	1.01	6.89
1913.04	8.79	0.48	0.68	9.8	1913.29	4.38	236.87	12.93	1951.99	18.24	150.27	1.01	6.93
1913.05	8.55	0.48	0.67	9.7	1913.38	4.35	232.78	13.07	1927.25	18.26	151.2	1.01	7.04
1913.06	8.12	0.48	0.67	9.8	1913.46	4.33	218.82	12.93	1820.57	17.92	149.1	1.01	7.01
1913.07	8.23	0.48	0.66	9.9	1913.54	4.31	219.54	12.8	1835.47	17.58	147.02	1.01	6.98
1913.08	8.45	0.48	0.65	9.9	1913.63	4.28	225.41	12.8	1893.46	17.43	146.39	1.01	7.02
1913.09	8.53	0.48	0.65	10	1913.71	4.26	225.27	12.68	1901.14	17.1	144.31	1.01	6.98
1913.10	8.26	0.48	0.64	10	1913.79	4.23	218.14	12.68	1849.88	16.95	143.71	1.01	7.02
1913.11	8.05	0.48	0.64	10.1	1913.88	4.21	210.49	12.55	1793.87	16.62	141.68	1.01	6.99
1913.12	8.04	0.48	0.63	10	1913.96	4.18	212.33	12.68	1818.56	16.64	142.5	1.01	7.1
1914.01	8.37	0.48	0.62	10	1914.04	4.16	221.04	12.54	1902.15	16.39	141.08	1	7.14
1914.02	8.48	0.47	0.61	9.9	1914.13	4.17	226.21	12.54	1955.61	16.32	141.07	1	7.23
1914.03	8.32	0.47	0.6	9.9	1914.21	4.17	221.94	12.4	1927.65	16.07	139.59	1	7.25
1914.04	8.12	0.46	0.59	9.8	1914.29	4.18	218.82	12.4	1909.48	15.99	139.52	1	7.35
1914.05	8.17	0.46	0.58	9.9	1914.38	4.19	217.94	12.14	1910.66	15.58	136.62	1	7.3
1914.06	8.13	0.45	0.58	9.9	1914.46	4.19	216.87	12	1910.07	15.34	135.09	1	7.32
1914.07	7.68	0.45	0.57	10	1914.54	4.2	202.82	11.75	1794.93	14.94	132.24	1	7.26
1914.08	7.68	0.44	0.56	10.2	1914.63	4.21	198.84	11.39	1768.14	14.41	128.17	1	7.14
1914.09	7.68	0.44	0.55	10.2	1914.71	4.21	198.84	11.26	1776.48	14.18	126.64	1	7.16
1914.10	7.68	0.43	0.54	10.1	1914.79	4.22	200.81	11.24	1802.44	14.08	126.34	1	7.26
1914.11	7.68	0.43	0.53	10.2	1914.88	4.23	198.84	11	1793	13.7	123.55	1	7.21
1914.12	7.35	0.42	0.52	10.1	1914.96	4.23	192.18	10.98	1741.2	13.6	123.19	1	7.3
1915.01	7.48	0.42	0.55	10.1	1915.04	4.24	195.58	11	1780.31	14.38	130.9	1	7.32
1915.02	7.38	0.42	0.58	10	1915.13	4.22	194.9	11.14	1782.52	15.32	140.09	1	7.43
1915.03	7.57	0.42	0.61	9.9	1915.21	4.21	201.93	11.27	1855.47	16.27	149.52	1	7.54
1915.04	8.14	0.42	0.64	10	1915.29	4.19	214.97	11.18	1983.79	16.9	155.97	1	7.5
1915.05	7.95	0.42	0.67	10.1	1915.38	4.18	207.87	11.09	1926.83	17.52	162.39	1	7.46
1915.06	8.04	0.43	0.7	10.1	1915.46	4.16	210.22	11.11	1957.23	18.3	170.41	1	7.5
1915.07	8.01	0.43	0.73	10.1	1915.54	4.15	209.44	11.13	1958.56	19.09	178.5	1	7.54
1915.08	8.35	0.43	0.76	10.1	1915.63	4.13	218.33	11.16	2050.39	19.87	186.62	1	7.57
1915.09	8.66	0.43	0.79	10.1	1915.71	4.11	226.44	11.18	2135.26	20.66	194.79	1	7.61
1915.10	9.14	0.43	0.82	10.2	1915.79	4.1	236.64	11.09	2240.23	21.23	200.98	1	7.57
1915.11	9.46	0.43	0.85	10.3	1915.88	4.08	242.55	11	2304.83	21.79	207.09	1	7.53
1915.12	9.48	0.43	0.88	10.3	1915.96	4.07	243.06	11.03	2318.44	22.56	215.21	1	7.56
1916.01	9.33	0.44	0.93	10.4	1916.04	4.05	236.92	11.19	2268.71	23.72	227.16	1	7.53
1916.02	9.2	0.45	0.99	10.4	1916.13	4.07	233.62	11.47	2246.25	25.1	241.3	1	7.54
1916.03	9.17	0.46	1.04	10.5	1916.21	4.08	230.64	11.63	2226.93	26.21	253.05	1	7.49
1916.04	9.07	0.47	1.1	10.6	1916.29	4.1	225.97	11.79	2191.35	27.33	265.04	1	7.43
1916.05	9.27	0.48	1.15	10.7	1916.38	4.11	228.79	11.95	2228.4	28.41	276.69	1	7.38
1916.06	9.36	0.5	1.21	10.8	1916.46	4.13	228.88	12.1	2239.02	29.47	288.25	1	7.33
1916.07	9.23	0.51	1.26	10.8	1916.54	4.14	225.7	12.37	2218.01	30.79	302.54	1	7.34
1916.08	9.3	0.52	1.31	10.9	1916.63	4.16	225.32	12.52	2224.58	31.81	314.07	1	7.29
1916.09	9.68	0.53	1.37	11.1	1916.71	4.17	230.3	12.55	2284.08	32.55	322.79	1	7.18
1916.10	9.98	0.54	1.42	11.3	1916.79	4.19	233.24	12.58	2323.58	33.23	331.08	1	7.07
1916.11	10.21	0.55	1.48	11.5	1916.88	4.2	234.46	12.61	2346.26	33.9	339.19	1	6.96
1916.12	9.8	0.56	1.53	11.6	1916.96	4.22	223.11	12.75	2243.26	34.83	350.22	1	6.91
1917.01	9.57	0.57	1.51	11.7	1917.04	4.23	216.01	12.88	2182.69	34.06	344.17	1	6.87
1917.02	9.03	0.58	1.49	12	1917.13	4.26	198.73	12.8	2018.82	32.75	332.67	1	6.71
1917.03	9.31	0.59	1.47	12	1917.21	4.29	204.89	13.04	2092.45	32.31	329.94	1	6.72
1917.04	9.17	0.6	1.45	12.6	1917.29	4.32	192.2	12.64	1973.61	30.33	311.43	1	6.4
1917.05	8.86	0.61	1.43	12.8	1917.38	4.34	182.8	12.67	1887.94	29.42	303.86	1	6.31
1917.06	9.04	0.63	1.41	13	1917.46	4.37	183.64	12.7	1907.58	28.54	296.48	1	6.22
1917.07	8.79	0.64	1.38	12.8	1917.54	4.4	181.35	13.12	1895.17	28.55	298.4	1	6.33
1917.08	8.53	0.65	1.36	13	1917.63	4.43	173.28	13.14	1822.26	27.69	291.18	1	6.24
1917.09	8.12	0.66	1.34	13.3	1917.71	4.46	161.23	13.06	1706.98	26.67	282.32	1	6.11
1917.10	7.68	0.67	1.32	13.5	1917.79	4.49	150.24	13.07	1602.1	25.86	275.78	1	6.03
1917.11	7.04	0.68	1.3	13.5	1917.88	4.51	137.72	13.29	1480.4	25.45	273.58	1	6.04
1917.12	6.8	0.69	1.28	13.7	1917.96	4.54	131.08	13.3	1420.97	24.67	267.48	1	5.96
1918.01	7.21	0.68	1.26	14	1918.04	4.57	136.01	12.83	1485.95	23.69	258.86	1	5.84
1918.02	7.43	0.67	1.23	14.1	1918.13	4.56	139.16	12.55	1531.86	23.07	254	1	5.82
1918.03	7.28	0.66	1.21	14	1918.21	4.56	137.33	12.45	1523.07	22.79	252.73	1	5.89
1918.04	7.21	0.65	1.18	14.2	1918.29	4.55	134.09	12.09	1498.35	22	245.85	1	5.83
1918.05	7.44	0.64	1.16	14.5	1918.38	4.55	135.5	11.66	1525.02	21.11	237.57	1	5.73
1918.06	7.45	0.63	1.14	14.7	1918.46	4.54	133.84	11.32	1516.91	20.39	231.1	1	5.68
1918.07	7.51	0.62	1.11	15.1	1918.54	4.54	131.34	10.84	1498.86	19.43	221.73	1	5.55
1918.08	7.58	0.61	1.09	15.4	1918.63	4.53	129.99	10.46	1493.3	18.64	214.15	1	5.47
1918.09	7.54	0.6	1.06	15.7	1918.71	4.52	126.83	10.09	1466.7	17.88	206.78	1	5.39
1918.10	7.86	0.59	1.04	16	1918.79	4.52	129.73	9.74	1509.67	17.13	199.37	1	5.31
1918.11	8.06	0.58	1.01	16.3	1918.88	4.51	130.59	9.4	1528.7	16.43	192.32	1	5.23
1918.12	7.9	0.57	0.99	16.5	1918.96	4.51	126.44	9.12	1489.09	15.85	186.61	1	5.19
1919.01	7.85	0.57	0.99	16.5	1919.04	4.5	125.64	9.07	1488.57	15.77	186.78	1	5.21
1919.02	7.88	0.56	0.98	16.2	1919.13	4.54	128.46	9.18	1531	15.98	190.4	1	5.31
1919.03	8.12	0.56	0.98	16.4	1919.21	4.58	130.76	9.02	1567.34	15.7	188.2	1	5.25
1919.04	8.39	0.56	0.97	16.7	1919.29	4.62	132.68	8.8	1599.16	15.34	184.88	1	5.16
1919.05	8.97	0.55	0.97	16.9	1919.38	4.66	140.17	8.65	1698.16	15.08	182.69	1	5.1
1919.06	9.21	0.55	0.96	16.9	1919.46	4.7	143.92	8.59	1752.27	15	182.65	1	5.11
1919.07	9.51	0.55	0.96	17.4	1919.54	4.74	144.34	8.3	1765.78	14.49	177.32	1	4.96
1919.08	8.87	0.54	0.95	17.7	1919.63	4.77	132.34	8.11	1627.29	14.17	174.29	1	4.88
1919.09	9.01	0.54	0.95	17.8	1919.71	4.81	133.68	8.01	1651.9	14.02	173.26	1	4.86
1919.10	9.47	0.54	0.94	18.1	1919.79	4.85	138.17	7.83	1715.52	13.72	170.28	1	4.79
1919.11	9.19	0.53	0.94	18.5	1919.88	4.89	131.19	7.61	1636.68	13.35	166.52	1	4.69
1919.12	8.92	0.53	0.93	18.9	1919.96	4.93	124.64	7.41	1562.68	12.99	162.92	1	4.59
1920.01	8.83	0.53	0.92	19.3	1920.04	4.97	120.82	7.23	1522.4	12.58	158.48	1	4.5
1920.02	8.1	0.53	0.91	19.5	1920.13	4.98	109.7	7.13	1389.71	12.3	155.84	1	4.47
1920.03	8.67	0.53	0.9	19.7	1920.21	4.99	116.23	7.04	1479.83	12.03	153.19	1	4.44
1920.04	8.6	0.52	0.89	20.3	1920.29	5	111.88	6.81	1431.72	11.54	147.62	1	4.32
1920.05	8.06	0.52	0.88	20.6	1920.38	5.01	103.33	6.69	1329.41	11.23	144.45	1	4.27
1920.06	7.92	0.52	0.87	20.9	1920.46	5.02	100.08	6.57	1294.61	10.93	141.39	1	4.23
1920.07	7.91	0.52	0.85	20.8	1920.54	5.03	100.43	6.58	1306.29	10.85	141.07	1	4.26
1920.08	7.6	0.52	0.84	20.3	1920.63	5.04	98.87	6.72	1293.29	10.97	143.5	1	4.38
1920.09	7.87	0.52	0.83	20	1920.71	5.05	103.92	6.8	1366.74	10.99	144.58	1	4.46
1920.10	7.88	0.51	0.82	19.9	1920.79	5.06	104.57	6.81	1382.82	10.9	144.2	1	4.5
1920.11	7.48	0.51	0.81	19.8	1920.88	5.07	99.77	6.82	1326.78	10.81	143.82	1	4.54
1920.12	6.81	0.51	0.8	19.4	1920.96	5.08	92.7	6.94	1240.53	10.89	145.73	1	4.65
1921.01	7.11	0.51	0.76	19	1921.04	5.09	98.82	7.03	1330.29	10.53	141.73	1.01	4.76
1921.02	7.06	0.5	0.72	18.4	1921.13	5.02	101.33	7.2	1372.09	10.26	138.96	1.01	4.96
1921.03	6.88	0.5	0.67	18.3	1921.21	4.96	99.29	7.18	1352.51	9.7	132.2	1.01	5.04
1921.04	6.91	0.49	0.63	18.1	1921.29	4.89	100.82	7.2	1381.59	9.19	125.96	1.01	5.14
1921.05	7.12	0.49	0.59	17.7	1921.38	4.83	106.23	7.3	1464.08	8.77	120.81	1.01	5.31
1921.06	6.55	0.49	0.55	17.6	1921.46	4.76	98.28	7.28	1362.89	8.18	113.4	1.01	5.39
1921.07	6.53	0.48	0.5	17.7	1921.54	4.7	97.43	7.17	1359.34	7.5	104.6	1.01	5.4
1921.08	6.45	0.48	0.46	17.7	1921.63	4.63	96.24	7.11	1350.95	6.86	96.35	1.01	5.45
1921.09	6.61	0.47	0.42	17.5	1921.71	4.56	99.75	7.13	1408.63	6.3	88.97	1.01	5.57
1921.10	6.7	0.47	0.38	17.5	1921.79	4.5	101.11	7.07	1436.13	5.66	80.38	1.01	5.62
1921.11	7.06	0.46	0.33	17.4	1921.88	4.43	107.15	7.05	1530.33	5.05	72.07	1.01	5.7
1921.12	7.31	0.46	0.29	17.3	1921.96	4.37	111.59	7.02	1602.03	4.43	63.56	1.01	5.78
1922.01	7.3	0.46	0.32	16.9	1922.04	4.3	114.07	7.25	1646.39	5.05	72.91	1	5.97
1922.02	7.46	0.47	0.36	16.9	1922.13	4.31	116.57	7.32	1691.27	5.57	80.87	1	5.99
1922.03	7.74	0.47	0.39	16.7	1922.21	4.31	122.4	7.47	1784.8	6.17	89.93	1	6.08
1922.04	8.21	0.48	0.42	16.7	1922.29	4.32	129.83	7.54	1902.34	6.69	98.08	1	6.1
1922.05	8.53	0.48	0.46	16.7	1922.38	4.32	134.89	7.6	1985.77	7.22	106.32	1	6.12
1922.06	8.45	0.49	0.49	16.7	1922.46	4.33	133.63	7.67	1976.56	7.75	114.62	1	6.14
1922.07	8.51	0.49	0.52	16.8	1922.54	4.33	133.77	7.69	1988.22	8.23	122.26	1	6.13
1922.08	8.83	0.49	0.56	16.6	1922.63	4.34	140.48	7.85	2097.56	8.86	132.24	1	6.22
1922.09	9.06	0.5	0.59	16.6	1922.71	4.34	144.13	7.91	2162.04	9.39	140.8	1	6.24
1922.10	9.26	0.5	0.62	16.7	1922.79	4.35	146.43	7.93	2206.46	9.86	148.52	1	6.22
1922.11	8.8	0.51	0.66	16.8	1922.88	4.35	138.33	7.95	2094.35	10.32	156.29	1	6.2
1922.12	8.78	0.51	0.69	16.9	1922.96	4.36	137.2	7.97	2087.28	10.78	164.03	1	6.19
1923.01	8.9	0.51	0.71	16.8	1923.04	4.36	139.9	8.04	2138.6	11.23	171.62	1.01	6.24
1923.02	9.28	0.51	0.74	16.8	1923.13	4.34	145.88	8.07	2240.19	11.61	178.23	1.01	6.28
1923.03	9.43	0.52	0.76	16.8	1923.21	4.31	148.24	8.1	2286.76	11.99	184.91	1.01	6.32
1923.04	9.1	0.52	0.79	16.9	1923.29	4.29	142.2	8.07	2204.06	12.29	190.54	1.01	6.31
1923.05	8.67	0.52	0.81	16.9	1923.38	4.26	135.48	8.1	2110.37	12.67	197.36	1.01	6.35
1923.06	8.34	0.52	0.84	17	1923.46	4.24	129.56	8.08	2028.59	12.97	203.1	1.01	6.35
1923.07	8.06	0.52	0.86	17.2	1923.54	4.21	123.75	8.01	1948.14	13.19	207.67	1.01	6.31
1923.08	8.1	0.52	0.88	17.1	1923.63	4.19	125.09	8.08	1979.86	13.64	215.9	1.01	6.38
1923.09	8.15	0.53	0.91	17.2	1923.71	4.16	125.13	8.06	1991.13	13.93	221.71	1.01	6.38
1923.10	8.03	0.53	0.93	17.3	1923.79	4.14	122.58	8.04	1961.13	14.22	227.55	1.01	6.37
1923.11	8.27	0.53	0.96	17.3	1923.88	4.11	126.24	8.06	2030.5	14.59	234.67	1.01	6.41
1923.12	8.55	0.53	0.98	17.3	1923.96	4.09	130.52	8.09	2110.09	14.96	241.86	1.01	6.44
1924.01	8.83	0.53	0.98	17.3	1924.04	4.06	134.79	8.12	2190.13	14.9	242.03	1	6.48
1924.02	8.87	0.53	0.97	17.2	1924.13	4.04	136.19	8.19	2223.93	14.92	243.63	1	6.55
1924.03	8.7	0.54	0.97	17.1	1924.21	4.03	134.36	8.26	2205.31	14.94	245.25	1	6.62
1924.04	8.5	0.54	0.96	17	1924.29	4.01	132.04	8.34	2178.69	14.96	246.91	1	6.69
1924.05	8.47	0.54	0.96	17	1924.38	3.99	131.58	8.36	2182.5	14.9	247.16	1	6.72
1924.06	8.63	0.54	0.96	17	1924.46	3.98	134.06	8.39	2235.32	14.84	247.36	1	6.75
1924.07	9.03	0.54	0.95	17.1	1924.54	3.96	139.46	8.37	2336.87	14.68	246.06	1	6.74
1924.08	9.34	0.54	0.95	17	1924.63	3.94	145.09	8.44	2443.1	14.71	247.63	1	6.81
1924.09	9.25	0.55	0.94	17.1	1924.71	3.93	142.85	8.42	2417.22	14.56	246.3	1	6.81
1924.10	9.13	0.55	0.94	17.2	1924.79	3.91	140.18	8.39	2383.83	14.41	244.99	1	6.8
1924.11	9.64	0.55	0.93	17.2	1924.88	3.89	148.01	8.42	2528.92	14.34	245.07	1	6.83
1924.12	10.16	0.55	0.93	17.3	1924.96	3.88	155.09	8.4	2661.88	14.2	243.66	1	6.82
1925.01	10.58	0.55	0.96	17.3	1925.04	3.86	161.51	8.46	2784.02	14.6	251.75	1	6.85
1925.02	10.67	0.56	0.98	17.2	1925.13	3.85	163.83	8.57	2836.34	15.1	261.38	1	6.92
1925.03	10.39	0.56	1.01	17.3	1925.21	3.83	158.61	8.59	2758.33	15.42	268.13	1	6.91
1925.04	10.28	0.57	1.04	17.2	1925.29	3.82	157.84	8.7	2757.6	15.92	278.17	1	6.98
1925.05	10.61	0.57	1.06	17.3	1925.38	3.8	161.96	8.71	2842.36	16.23	284.77	1	6.98
1925.06	10.8	0.58	1.09	17.5	1925.46	3.79	162.98	8.68	2872.88	16.45	289.95	1	6.93
1925.07	11.1	0.58	1.12	17.7	1925.54	3.77	165.61	8.64	2932.02	16.67	295.05	1	6.88
1925.08	11.25	0.58	1.14	17.7	1925.63	3.76	167.85	8.7	2984.48	17.05	303.22	1	6.91
1925.09	11.51	0.59	1.17	17.7	1925.71	3.74	171.73	8.77	3066.44	17.46	311.71	1	6.94
1925.10	11.89	0.59	1.2	17.7	1925.79	3.73	177.4	8.83	3180.82	17.86	320.22	1	6.97
1925.11	12.26	0.6	1.22	18	1925.88	3.71	179.87	8.74	3238.2	17.94	323.03	1	6.88
1925.12	12.46	0.6	1.25	17.9	1925.96	3.7	183.83	8.85	3322.69	18.44	333.34	1	6.95
1926.01	12.65	0.61	1.25	17.9	1926.04	3.68	186.63	8.96	3386.85	18.43	334.4	1.01	6.98
1926.02	12.67	0.62	1.25	17.9	1926.13	3.65	186.93	9.07	3405.93	18.41	335.49	1.01	7.02
1926.03	11.81	0.62	1.25	17.8	1926.21	3.62	175.22	9.24	3206.61	18.52	338.85	1.01	7.1
1926.04	11.48	0.63	1.25	17.9	1926.29	3.6	169.37	9.29	3113.77	18.4	338.23	1.01	7.09
1926.05	11.56	0.64	1.25	17.8	1926.38	3.57	171.51	9.46	3167.57	18.49	341.42	1.01	7.17
1926.06	12.11	0.65	1.25	17.7	1926.46	3.54	180.68	9.62	3351.84	18.58	344.59	1.01	7.25
1926.07	12.62	0.65	1.24	17.5	1926.54	3.51	190.45	9.85	3548.14	18.77	349.75	1.01	7.37
1926.08	13.12	0.66	1.24	17.4	1926.63	3.48	199.13	10.02	3725.46	18.87	352.95	1.01	7.45
1926.09	13.32	0.67	1.24	17.5	1926.71	3.45	201.01	10.07	3776.35	18.74	352.12	1.01	7.45
1926.10	13.02	0.68	1.24	17.6	1926.79	3.43	195.37	10.13	3686.18	18.64	351.63	1.01	7.45
1926.11	13.19	0.68	1.24	17.7	1926.88	3.4	196.8	10.18	3729.22	18.52	350.87	1.01	7.44
1926.12	13.49	0.69	1.24	17.7	1926.96	3.37	201.27	10.29	3830.3	18.5	352.08	1.01	7.48
1927.01	13.4	0.7	1.23	17.5	1927.04	3.34	202.22	10.51	3864.9	18.55	354.47	1	7.61
1927.02	13.66	0.7	1.22	17.4	1927.13	3.34	207.32	10.67	3979.53	18.49	354.84	1	7.67
1927.03	13.87	0.71	1.21	17.3	1927.21	3.34	211.73	10.84	4081.41	18.44	355.47	1	7.74
1927.04	14.21	0.72	1.2	17.3	1927.29	3.34	216.92	10.94	4199.03	18.27	353.71	1	7.76
1927.05	14.7	0.72	1.19	17.4	1927.38	3.34	223.11	10.98	4336.57	18	349.88	1	7.74
1927.06	14.89	0.73	1.18	17.6	1927.46	3.34	223.42	10.95	4360.44	17.63	344.09	1	7.67
1927.07	15.22	0.74	1.16	17.3	1927.54	3.34	232.34	11.25	4552.66	17.77	348.18	1	7.83
1927.08	16.03	0.74	1.15	17.2	1927.63	3.33	246.12	11.41	4841.47	17.7	348.24	1	7.9
1927.09	16.94	0.75	1.14	17.3	1927.71	3.33	258.59	11.45	5105.5	17.45	344.49	1	7.87
1927.10	16.68	0.76	1.13	17.4	1927.79	3.33	253.16	11.48	5017.15	17.18	340.49	1	7.85
1927.11	17.06	0.76	1.12	17.3	1927.88	3.33	260.42	11.65	5180.35	17.11	340.4	1	7.92
1927.12	17.46	0.77	1.11	17.3	1927.96	3.33	266.53	11.75	5321.3	16.94	338.3	1	7.94
1928.01	17.53	0.78	1.13	17.3	1928.04	3.33	267.6	11.86	5362.36	17.3	346.58	1	7.96
1928.02	17.32	0.78	1.16	17.1	1928.13	3.35	267.49	12.1	5380.29	17.84	358.79	1	8.06
1928.03	18.25	0.79	1.18	17.1	1928.21	3.38	281.85	12.2	5689.63	18.18	366.94	1	8.07
1928.04	19.4	0.8	1.2	17.1	1928.29	3.4	299.61	12.3	6068.86	18.53	375.39	1	8.08
1928.05	20	0.8	1.22	17.2	1928.38	3.42	307.08	12.33	6241	18.76	381.32	1	8.04
1928.06	19.02	0.81	1.25	17.1	1928.46	3.44	293.74	12.51	5991.08	19.23	392.16	1	8.09
1928.07	19.16	0.82	1.27	17.1	1928.54	3.47	295.9	12.61	6056.62	19.58	400.82	1	8.1
1928.08	19.78	0.82	1.29	17.1	1928.63	3.49	305.48	12.71	6274.29	19.92	409.19	1	8.11
1928.09	21.17	0.83	1.31	17.3	1928.71	3.51	323.16	12.67	6659.26	20.03	412.7	1	8.02
1928.10	21.6	0.84	1.34	17.2	1928.79	3.53	331.65	12.85	6856.09	20.5	423.74	1	8.08
1928.11	23.06	0.84	1.36	17.2	1928.88	3.56	354.06	12.95	7341.81	20.84	432.04	1	8.09
1928.12	23.15	0.85	1.38	17.1	1928.96	3.58	357.52	13.13	7436.25	21.31	443.28	1	8.14
1929.01	24.86	0.86	1.4	17.1	1929.04	3.6	383.93	13.28	8008.56	21.61	450.68	1.01	8.15
1929.02	24.99	0.87	1.42	17.1	1929.13	3.57	385.94	13.44	8073.79	21.9	458.13	1.01	8.2
1929.03	25.43	0.88	1.44	17	1929.21	3.55	395.04	13.67	8288.11	22.34	468.67	1.01	8.29
1929.04	25.28	0.89	1.46	16.9	1929.29	3.52	395.04	13.91	8312.29	22.77	479.07	1.01	8.38
1929.05	25.66	0.9	1.48	17	1929.38	3.5	398.62	13.98	8412.12	22.93	483.88	1.01	8.37
1929.06	26.15	0.91	1.5	17.1	1929.46	3.47	403.85	14.05	8547.34	23.09	488.65	1.01	8.36
1929.07	28.48	0.92	1.51	17.3	1929.54	3.45	434.75	14.04	9226.07	23.11	490.46	1.01	8.31
1929.08	30.1	0.93	1.53	17.3	1929.63	3.42	459.48	14.2	9775.98	23.4	497.89	1.01	8.35
1929.09	31.3	0.94	1.55	17.3	1929.71	3.39	477.8	14.35	10191.16	23.69	505.33	1.01	8.39
1929.10	27.99	0.95	1.57	17.3	1929.79	3.37	427.27	14.5	9139.21	24	513.28	1	8.43
1929.11	20.58	0.96	1.59	17.3	1929.88	3.34	314.16	14.65	6745.84	24.29	521.51	1	8.48
1929.12	21.4	0.97	1.61	17.2	1929.96	3.32	328.57	14.89	7082.06	24.72	532.81	1	8.57
1930.01	21.71	0.97	1.56	17.1	1930.04	3.29	335.28	14.99	7253.6	24.05	520.21	1	8.66
1930.02	23.07	0.97	1.5	17	1930.13	3.29	358.38	15.09	7780.54	23.35	506.9	1	8.73
1930.03	23.94	0.97	1.45	16.9	1930.21	3.3	374.1	15.2	8149.23	22.66	493.58	1	8.81
1930.04	25.46	0.97	1.4	17	1930.29	3.3	395.51	15.12	8643.11	21.7	474.25	1	8.77
1930.05	23.94	0.97	1.34	16.9	1930.38	3.31	374.1	15.22	8202.91	20.99	460.17	1	8.85
1930.06	21.52	0.98	1.29	16.8	1930.46	3.31	338.28	15.33	7445.61	20.28	446.32	1	8.92
1930.07	21.06	0.98	1.24	16.6	1930.54	3.32	335.04	15.52	7402.72	19.68	434.81	1	9.05
1930.08	20.79	0.98	1.18	16.5	1930.63	3.32	332.75	15.63	7380.88	18.93	419.99	1	9.13
1930.09	20.78	0.98	1.13	16.6	1930.71	3.32	330.59	15.55	7361.64	17.98	400.32	1	9.1
1930.10	17.92	0.98	1.08	16.5	1930.79	3.33	286.82	15.66	6415.97	17.24	385.6	1	9.17
1930.11	16.62	0.98	1.02	16.4	1930.88	3.33	267.63	15.77	6016.2	16.47	370.31	1	9.25
1930.12	15.51	0.98	0.97	16.1	1930.96	3.34	254.41	16.07	5749.13	15.91	359.55	1	9.45
1931.01	15.98	0.97	0.94	15.9	1931.04	3.34	265.42	16.06	6028.09	15.61	354.59	1	9.59
1931.02	17.2	0.95	0.91	15.7	1931.13	3.37	289.32	16.04	6601.31	15.31	349.26	1	9.71
1931.03	17.53	0.94	0.88	15.6	1931.21	3.4	296.76	15.91	6801.34	14.9	341.43	1	9.78
1931.04	15.86	0.93	0.85	15.5	1931.29	3.43	270.22	15.79	6223.27	14.48	333.53	1	9.85
1931.05	14.33	0.91	0.82	15.3	1931.38	3.45	247.35	15.76	5726.67	14.15	327.7	1	9.98
1931.06	13.87	0.9	0.79	15.1	1931.46	3.48	242.58	15.74	5646.63	13.82	321.62	1	10.12
1931.07	14.33	0.89	0.76	15.1	1931.54	3.51	250.62	15.51	5863.98	13.29	311	1	10.12
1931.08	13.9	0.87	0.73	15.1	1931.63	3.54	243.1	15.27	5717.8	12.77	300.29	1	10.13
1931.09	11.83	0.86	0.7	15	1931.71	3.57	208.28	15.14	4928.42	12.32	291.62	1	10.2
1931.10	10.25	0.85	0.67	14.9	1931.79	3.6	181.67	15.01	4328.44	11.88	282.93	1	10.28
1931.11	10.39	0.83	0.64	14.7	1931.88	3.62	186.66	14.97	4476.97	11.5	275.77	1	10.42
1931.12	8.44	0.82	0.61	14.6	1931.96	3.65	152.66	14.83	3691.29	11.03	266.79	1	10.5
1932.01	8.3	0.79	0.59	14.3	1932.04	3.68	153.28	14.65	3735.73	10.96	267.04	1.01	10.73
1932.02	8.23	0.77	0.58	14.1	1932.13	3.65	154.14	14.36	3785.93	10.8	265.29	1.01	10.94
1932.03	8.26	0.74	0.56	14	1932.21	3.62	155.81	13.96	3855.45	10.56	261.39	1.01	11.08
1932.04	6.28	0.71	0.54	13.9	1932.29	3.59	119.31	13.55	2980.29	10.32	257.83	1.01	11.23
